product_id,category,sub_category,product_name,price,original_price,discount,reviews_count,brand,images,stock,f_assured,seller,seller_rating,return_policy,description,specifications,avg_rating
2433,shoes,Sneakers & Baskets,Sneakers coussinés à talons ouverts,763.67,4253.44,82,234,Lostisy,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/07/6F/b5f4e8aa-e99e-4a75-bd00-1d6a7ff1f20e.JPG,"Hurry, Only 6 left!",1,Campos LLC,2.5,10 Days Replacement Policy,"Step out in style with our collection of fashionable footwear. From comfortable sneakers to elegant heels, find the perfect pair to complete your look.","Footwear options including sneakers, boots, sandals, and more. Durable materials, various sizes, and stylish designs for all tastes.",0.22
2434,shoes,Sneakers & Baskets,Chaussures décontractées plates en mesh léger Soft,1323.74,4866.43,73,74,Lostisy,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/93/CF/683cc763-24d3-4013-88b1-734774b94280.gif,"Hurry, Only 1 left!",1,"Dodson, Chapman and Pearson",1.0,10 Days Replacement Policy,"Step out in style with our collection of fashionable footwear. From comfortable sneakers to elegant heels, find the perfect pair to complete your look.","Footwear options including sneakers, boots, sandals, and more. Durable materials, various sizes, and stylish designs for all tastes.",4.06
2435,shoes,Sneakers & Baskets,LOSTISY - Espadrilles confortables en mesh respirant à boucle extérieure,1175.27,3484.64,66,223,Lostisy,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7A/38/334ccba7-26bb-4282-b331-adb56e7f14f9.jpg,"Hurry, Only 7 left!",0,Smith LLC,5.0,10 Days Replacement Policy,"Step out in style with our collection of fashionable footwear. From comfortable sneakers to elegant heels, find the perfect pair to complete your look.","Footwear options including sneakers, boots, sandals, and more. Durable materials, various sizes, and stylish designs for all tastes.",0.15
2436,shoes,Sneakers & Baskets,Chaussures de skate confortables à lacets sur le devant,2204.26,4409.27,50,5,Lostisy,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/13/BF/730d22e3-abdc-42b6-aee5-80b392340d4e.jpg,"Hurry, Only 6 left!",0,"Mcgee, Miller and Orozco",0.5,7 Days Replacement Policy,"Step out in style with our collection of fashionable footwear. From comfortable sneakers to elegant heels, find the perfect pair to complete your look.","Footwear options including sneakers, boots, sandals, and more. Durable materials, various sizes, and stylish designs for all tastes.",0.11
2437,shoes,Sneakers & Baskets,Chaussures de skate à enfiler avec boucle décorative,2130.76,4408.53,52,3,Lostisy,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/96/0C/b38928b1-221c-4f5c-9d76-a4b202cfcf0d.jpg,"Hurry, Only 1 left!",1,Schwartz-Rowe,2.5,7 Days Replacement Policy,"Step out in style with our collection of fashionable footwear. From comfortable sneakers to elegant heels, find the perfect pair to complete your look.","Footwear options including sneakers, boots, sandals, and more. Durable materials, various sizes, and stylish designs for all tastes.",1.73
2438,women,Bas,Femmes élastiques Multicolor Sport Running Leggings,582.12,1323.0,56,329,Celmia,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/79/C1/53a1ad49-1dcd-4c24-9117-b4bd9377c99b.jpg,"Hurry, Only 5 left!",1,Hurst and Sons,5.0,10 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",2.59
2439,women,Bas,Pantalon de fitness femme Yoga,976.08,1836.76,47,89,KISSLACE,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6D/98/27ec1029-39d4-491a-911c-30ae03cc8faa.jpg,"Hurry, Only 4 left!",1,"Olson, Young and Peters",1.5,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",0.5
2440,women,Bikinis &Tankinis,DAISSIONI Maillot de bain sans fil à haute élasticité Surfing Wetsuit Top For Women,1675.06,4242.42,61,105, XLOONG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/93/09/198c5039-62bf-42f8-8653-845778ffb9c9.jpg,"Hurry, Only 5 left!",1,"Johnson, Marshall and Pratt",2.5,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",4.75
2441,women,Bikinis &Tankinis,DAISSIONI Costume Elastique Waterproof De Plongée Surf Sans Armature Pour Femme,1556.73,3950.62,61,160,DAISSIONI,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/91/02/e9eb372a-b525-4da7-afb3-c8dee4bf8135.jpg,"Hurry, Only 6 left!",1,"Hansen, Wang and Phillips",0.5,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",0.7
2442,women,Bikinis &Tankinis,Bikini triangle à imprimé floral et triangle,890.08,2651.14,66,250,ESCATCH,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/33/F0/4eec014d-a928-43fe-aade-0cb9ffd9d878.jpg,"Hurry, Only 3 left!",1,"Porter, Washington and Martinez",4.5,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",0.82
2443,women,Bikinis &Tankinis,Bikini Triangle Sexy à Bretelles Réglables Dos Sexy,1060.6,2651.14,60,104,ESCATCH,https://imgaz1.chiccdn.com/thumb/view/oaupload/yoins/images/8F/F7/9cf752cc-d21c-4a93-b395-3c1f97cf7a71.jpeg,"Hurry, Only 4 left!",1,Hanson Inc,4.5,10 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",3.33
2444,women,Bikinis &Tankinis,Ensembles de bikini taille haute rembourrés,1168.65,3090.68,62,58,ESCATCH,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/74/AC/fda94cda-7c3d-4a74-8854-8dc95a6e09aa.JPG,"Hurry, Only 4 left!",0,Adams-Green,0.5,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",2.84
2445,women,Bikinis &Tankinis,Bikini haut imprimé sexy à l'épaule,1201.73,3004.68,60,70,ESCATCH,https://imgaz1.chiccdn.com/thumb/view/oaupload/yoins/images/D6/AF/74cf82ac-6824-4d4d-aa72-0274050f9e32.jpeg,"Hurry, Only 6 left!",1,Harrison-Mayer,0.5,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",0.06
2446,women,Bikinis &Tankinis,Bikini à bretelles sexy à bretelles croisées,1218.63,2872.38,58,70,ESCATCH,https://imgaz1.chiccdn.com/thumb/view/oaupload/yoins/images/35/22/a7ff8dab-6233-436d-8604-f8c5b4f8f316.jpeg,"Hurry, Only 6 left!",1,"Hill, Stevens and Jensen",1.0,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",3.76
2447,women,Bikinis &Tankinis,Bas de bikini à rayures multicolores grande taille,469.66,1395.76,66,74,SWIMMART,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DE/B3/40df18d9-0d6c-4e65-aa2f-6555bb3bdc8f.jpg,"Hurry, Only 3 left!",1,Stephenson-Torres,2.0,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",2.51
2448,women,Bikinis &Tankinis,Débardeur à dos rayé sans manches Tankini,1822.8,5688.9,68,141,Yiranshini,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/83/DA/0cb94087-e406-4c0a-855a-69aaec027f0c.jpg,"Hurry, Only 3 left!",0,"Sims, Kramer and Brooks",3.0,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",2.24
2449,women,Blazers,Blazer en coton uni,2571.77,4923.76,48,52,ZANZEA,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/F2/B4/37a1e9d8-7402-4ccb-b527-7c41c66d4495.jpg,"Hurry, Only 7 left!",0,"Garcia, Watson and Simpson",3.5,10 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",2.62
2450,women,Blazers,Blazer décontracté à col châle,2226.32,4473.94,50,771,ZHI,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1E/D4/2c557e9c-4fd6-4caf-9f4c-69b2e2194b14.jpg,"Hurry, Only 7 left!",1,Robinson-Douglas,4.0,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",3.7
2451,women,Blouses & Chemises,Chemise à col en v imprimée feuilles,1721.37,4017.51,57,51, Blioesy,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/86/9F/77819436-7b12-4bd0-9ace-a2fd44c5d4e6.jpg,"Hurry, Only 3 left!",1,"Jacobson, Williams and Brown",4.0,10 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",0.77
2452,women,Blouses & Chemises,Chemise sexy à manches longues en V ,2028.6,3968.27,49,128,Celmia,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/5B/EC/65ca4d96-2453-45af-9894-8ac259059a00.jpeg,"Hurry, Only 7 left!",1,Nelson-Schultz,3.5,10 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",0.78
2453,women,Blouses & Chemises,Chemisier bohémien à dos nu sexy,2057.26,3600.77,43,73,Celmia,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/46/E8/7e3858b2-6d4f-4209-99df-a72f1257227c.jpg,"Hurry, Only 1 left!",1,Becker-Perry,0.5,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",3.93
2454,women,Blouses & Chemises,Chemise boutonnée à revers,2178.54,4262.27,49,29,Celmia,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/5B/1B/410e3817-a7d9-48aa-84b7-7f5e55316c78.jpg,"Hurry, Only 4 left!",1,Gordon-Mathews,4.0,10 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",0.8
2455,women,Blouses & Chemises,Chemisier élégant à volants vintage,2028.6,3968.27,49,55,Celmia,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/25/A8/600929bd-4dba-41b8-8bf1-d84b72f7e5b6.jpeg,"Hurry, Only 4 left!",1,"Stark, Nixon and Rivas",1.5,10 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",2.37
2456,women,Blouses & Chemises,Blouse ample à imprimé léopard,1952.9,3821.27,49,18,Celmia,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/C5/CD/94d6eb19-35f6-407b-bc9c-5e9f9a57c024.jpg,"Hurry, Only 3 left!",1,"Bartlett, Brown and Clark",5.0,10 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",0.99
2457,women,Blouses & Chemises,Chemisier à volants Chic,1836.76,3527.27,48,30,Celmia,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/0E/E5/c399027e-d38a-4341-ac80-6f9a7b3cc555.jpg,"Hurry, Only 2 left!",1,Dixon-Wilson,2.0,7 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",3.86
2458,women,Blouses & Chemises,Chemise boutonnée à rayures imprimée,2424.77,4703.27,48,35,Celmia,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7A/1E/368106f8-c588-49ac-9e4c-5e8c6d96d07b.jpg,"Hurry, Only 7 left!",1,Palmer and Sons,2.5,10 Days Replacement Policy,"Elevate your wardrobe with our range of women's fashion. From trendy dresses to versatile tops, discover the latest styles to express yourself.","Women's clothing and accessories, including dresses, tops, skirts, and more. Diverse range of sizes, colors, and styles to suit all preferences.",4.62
